Nombre_pieces,Prix,Adresse,Image_url
4.0,138000.0,Keur Massar,https://images.coinafrique.com/thumb_5224740_uploaded_image1_1741618565.jpg
2.0,135000.0,Keur Massar,https://images.coinafrique.com/thumb_5224636_uploaded_image1_1741615386.jpg
1.0,150000.0,Medina,https://images.coinafrique.com/thumb_5220097_uploaded_image1_1741364123.jpg
1.0,140000.0,Medina,https://images.coinafrique.com/thumb_5220052_uploaded_image1_1741362701.jpg
3.0,230000.0,Ngor,https://images.coinafrique.com/thumb_5268253_uploaded_image1_1743939878.jpg
3.0,140000.0,Hann Bel-Air,https://images.coinafrique.com/thumb_5268179_uploaded_image1_1743933185.jpg
3.0,85000000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5267997_uploaded_image1_1743916314.jpg
3.0,150000.0,Mbao,https://images.coinafrique.com/thumb_5234009_uploaded_image1_1742071452.jpg
3.0,160000.0,Mbao,https://images.coinafrique.com/thumb_5233989_uploaded_image1_1742070386.jpg
,220000.0,Ngor,https://images.coinafrique.com/thumb_5267580_uploaded_image1_1743884974.jpg
1.0,225000.0,Almadies,https://images.coinafrique.com/thumb_5267462_uploaded_image1_1743878364.jpg
5.0,98000000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5267450_uploaded_image1_1743877831.jpg
2.0,110000.0,Mbao,https://images.coinafrique.com/thumb_5222950_uploaded_image1_1741540169.jpg
4.0,250000.0,Mbao,https://images.coinafrique.com/thumb_5222924_uploaded_image1_1741539076.jpg
4.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5222889_uploaded_image1_1741538023.jpg
2.0,160000.0,Mbao,https://images.coinafrique.com/thumb_5222761_uploaded_image1_1741532214.jpg
3.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5222753_uploaded_image1_1741531984.jpg
3.0,450000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5267082_uploaded_image1_1743859934.jpg
3.0,1200000.0,Almadies,https://images.coinafrique.com/thumb_5267022_uploaded_image1_1743858029.jpg
,900000.0,Yoff,https://images.coinafrique.com/thumb_5266953_uploaded_image1_1743855437.jpg
5.0,400000.0,Ouest Foire,https://images.coinafrique.com/thumb_5218931_uploaded_image1_1741312426.jpg
4.0,700000.0,Almadies,https://images.coinafrique.com/thumb_5248198_uploaded_image1_1742816041.jpg
3.0,300000.0,Almadies,https://images.coinafrique.com/thumb_5248121_uploaded_image1_1742814360.jpg
4.0,700000.0,Almadies,https://images.coinafrique.com/thumb_5248096_uploaded_image1_1742813980.jpg
4.0,550000.0,Mamelles,https://images.coinafrique.com/thumb_5237954_uploaded_image1_1742294500.jpg
5.0,500000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5228112_uploaded_image1_1741773829.jpg
1.0,,Fass,https://images.coinafrique.com/thumb_5266509_uploaded_image1_1743830966.jpg
2.0,300000.0,Almadies,https://images.coinafrique.com/thumb_5266353_uploaded_image1_1743812889.jpg
2.0,130000.0,Parcelle Assainies,https://images.coinafrique.com/thumb_5266046_uploaded_image1_1743797075.jpg
2.0,160000.0,Mbao,https://images.coinafrique.com/thumb_5221255_uploaded_image1_1741436458.jpg
3.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5221250_uploaded_image1_1741436344.jpg
5.0,1600000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5224457_uploaded_image1_1741609092.jpg
1.0,125000.0,Yoff,https://images.coinafrique.com/thumb_5265250_uploaded_image1_1743767459.jpg
3.0,265000.0,Mamelles,https://images.coinafrique.com/thumb_5264966_uploaded_image1_1743756742.jpg
2.0,190000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5263863_uploaded_image1_1743698694.jpg
3.0,650000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5263684_uploaded_image1_1743692530.jpg
4.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5219619_uploaded_image1_1741349653.jpg
2.0,250000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5263146_uploaded_image1_1743673843.jpg
3.0,700000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5262455_uploaded_image1_1743630474.jpg
2.0,30000.0,Ouakam,https://images.coinafrique.com/thumb_5262397_uploaded_image1_1743627310.jpg
4.0,900000.0,Yoff,https://images.coinafrique.com/thumb_5214265_uploaded_image1_1741102038.jpg
4.0,,Mamelles,https://images.coinafrique.com/thumb_5218338_uploaded_image1_1741280851.jpg
3.0,80000000.0,Yoff,https://images.coinafrique.com/thumb_5214237_uploaded_image1_1741101146.jpg
2.0,200000.0,Sicap foire,https://images.coinafrique.com/thumb_5262065_uploaded_image1_1743610964.jpg
2.0,100000.0,Pikine,https://images.coinafrique.com/thumb_5261865_uploaded_image1_1743604574.jpg
4.0,45000000.0,Dakar,https://images.coinafrique.com/thumb_5261675_uploaded_image1_1743598611.jpg
5.0,600000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5261662_uploaded_image1_1743598181.jpg
4.0,350000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5213697_uploaded_image1_1741081447.jpg
2.0,65000000.0,Almadies,https://images.coinafrique.com/thumb_5261128_uploaded_image1_1743582655.jpg
4.0,450000.0,Yoff,https://images.coinafrique.com/thumb_5216219_uploaded_image1_1741187591.jpg
4.0,460000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5260055_uploaded_image1_1743515965.jpg
,150000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5260052_uploaded_image1_1743515891.jpg
2.0,250000.0,Dakar,https://images.coinafrique.com/thumb_5260041_uploaded_image1_1743515480.jpg
4.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5215676_uploaded_image1_1741172869.jpg
4.0,800000.0,Mamelles,https://images.coinafrique.com/thumb_5259525_uploaded_image1_1743497096.jpg
7.0,110000000.0,Almadies,https://images.coinafrique.com/thumb_5259510_uploaded_image1_1743496205.jpg
6.0,900000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5259208_uploaded_image1_1743467901.jpg
4.0,200000000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5259009_uploaded_image1_1743457685.jpg
4.0,450000.0,Mariste,https://images.coinafrique.com/thumb_5258715_uploaded_image1_1743442628.jpg
1.0,400000.0,Medina,https://images.coinafrique.com/thumb_5208817_uploaded_image1_1740836388.jpg
3.0,300000.0,Mamelles,https://images.coinafrique.com/thumb_5213792_uploaded_image1_1741085569.jpg
4.0,800000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5213756_uploaded_image1_1741084610.jpg
2.0,250000.0,Ngor,https://images.coinafrique.com/thumb_5213739_uploaded_image1_1741084080.jpg
2.0,55000.0,Mamelles,https://images.coinafrique.com/thumb_5258086_uploaded_image1_1743415748.jpg
3.0,360000.0,Mamelles,https://images.coinafrique.com/thumb_5212466_uploaded_image1_1741020739.jpg
4.0,600000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5212463_uploaded_image1_1741020600.jpg
3.0,550000.0,Almadies,https://images.coinafrique.com/thumb_5212450_uploaded_image1_1741020307.jpg
4.0,670000.0,Mamelles,https://images.coinafrique.com/thumb_5212238_uploaded_image1_1741012059.jpg
4.0,670000.0,Mamelles,https://images.coinafrique.com/thumb_5212232_uploaded_image1_1741011886.jpg
2.0,200000.0,Mamelles,https://images.coinafrique.com/thumb_5212029_uploaded_image1_1741006883.jpg
4.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5212022_uploaded_image1_1741006669.jpg
4.0,900000.0,Ouakam,https://images.coinafrique.com/thumb_5211727_uploaded_image1_1740999355.jpg
4.0,2500000.0,Almadies,https://images.coinafrique.com/thumb_5207183_uploaded_image1_1740746868.jpg
2.0,200000.0,Medina,https://images.coinafrique.com/thumb_5206039_uploaded_image1_1740674428.jpg
4.0,800000.0,Ngor,https://images.coinafrique.com/thumb_5209103_uploaded_image1_1740846837.jpg
4.0,1500000.0,Point E,https://images.coinafrique.com/thumb_5205776_uploaded_image1_1740662989.jpg
6.0,3000000.0,Point E,https://images.coinafrique.com/thumb_5205783_uploaded_image1_1740663316.jpg
3.0,280000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5204227_uploaded_image1_1740580366.jpg
3.0,250000.0,Yoff,https://images.coinafrique.com/thumb_5204592_uploaded_image1_1740593751.jpg
2.0,250000.0,Medina,https://images.coinafrique.com/thumb_5204213_uploaded_image1_1740579421.jpg
2.0,175000.0,Yoff,https://images.coinafrique.com/thumb_5204582_uploaded_image1_1740593357.jpg
3.0,300000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5204225_uploaded_image1_1740580077.jpg
4.0,350000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5228714_uploaded_image1_1741792291.jpg
4.0,350000.0,Ouakam,https://images.coinafrique.com/thumb_5224790_uploaded_image1_1741619959.jpg
4.0,1200000.0,Fann,https://images.coinafrique.com/thumb_5245470_uploaded_image1_1742659479.jpg
4.0,750000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5207333_uploaded_image1_1740751228.jpg
3.0,695500.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5207201_uploaded_image1_1740747847.jpg
5.0,2500000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5236408_uploaded_image1_1742218351.jpg
4.0,,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5221285_uploaded_image1_1741437626.jpg
5.0,2700000.0,Almadies,https://images.coinafrique.com/thumb_5245290_uploaded_image1_1742650752.jpg
4.0,350000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5230024_uploaded_image1_1741869942.jpg
4.0,350000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5236344_uploaded_image1_1742216476.jpg
7.0,2500000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5251744_uploaded_image1_1742995968.jpg
2.0,600000.0,Almadies,https://images.coinafrique.com/thumb_5253464_uploaded_image1_1743082632.jpg
5.0,450000000.0,Almadies,https://images.coinafrique.com/thumb_5245199_uploaded_image1_1742646597.jpg
4.0,350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5228270_uploaded_image1_1741778910.jpg
3.0,200000.0,Parcelle Assainies,https://images.coinafrique.com/thumb_5241806_uploaded_image1_1742472174.jpg
3.0,260000.0,Dieuppeul-Derklé,https://images.coinafrique.com/thumb_5224306_uploaded_image1_1741605615.jpg
303.0,500000.0,Point E,https://images.coinafrique.com/thumb_5239950_uploaded_image1_1742382887.jpg
3.0,500000.0,Point E,https://images.coinafrique.com/thumb_5248101_uploaded_image1_1742814030.jpg
2.0,100000.0,Saly,https://images.coinafrique.com/thumb_5253057_uploaded_image1_1743068420.jpg
3.0,350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5231117_uploaded_image1_1741910982.jpg
5.0,450000000.0,Almadies,https://images.coinafrique.com/thumb_5242833_uploaded_image1_1742516277.jpg
6.0,450000000.0,Almadies,https://images.coinafrique.com/thumb_5222016_uploaded_image1_1741474330.jpg
4.0,650000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5203132_uploaded_image1_1740514479.jpg
3.0,260000.0,Dieuppeul-Derklé,https://images.coinafrique.com/thumb_5220501_uploaded_image1_1741380233.jpg
3.0,1300000.0,Almadies,https://images.coinafrique.com/thumb_5252473_uploaded_image1_1743026823.jpg
3.0,300000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5216609_uploaded_image1_1741204538.jpg
4.0,600000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5233987_uploaded_image1_1742070284.jpg
3.0,695500.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5230721_uploaded_image1_1741896459.jpg
4.0,700000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5250649_uploaded_image1_1742935952.jpg
404.0,350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5240774_uploaded_image1_1742413903.jpg
4.0,550000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5250603_uploaded_image1_1742933409.jpg
4.0,600000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5225189_uploaded_image1_1741632172.jpg
4.0,1395000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5233847_uploaded_image1_1742062027.jpg
4.0,550000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5206095_uploaded_image1_1740677511.jpg
4.0,1200000.0,Fann,https://images.coinafrique.com/thumb_5233773_uploaded_image1_1742057028.jpg
4.0,800000.0,Almadies,https://images.coinafrique.com/thumb_5206060_uploaded_image1_1740675239.jpg
2.0,325000.0,Almadies,https://images.coinafrique.com/thumb_5206048_uploaded_image1_1740674916.jpg
2.0,550000.0,Ngor,https://images.coinafrique.com/thumb_5208980_uploaded_image2_1740842852.jpeg
2.0,350000.0,Almadies,https://images.coinafrique.com/thumb_5250672_uploaded_image1_1742937846.jpg
2.0,250000.0,Dakar,https://images.coinafrique.com/thumb_5250457_uploaded_image1_1742924506.jpg
4.0,650000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5204357_uploaded_image1_1740586195.jpg
3.0,550000.0,Mamelles,https://images.coinafrique.com/thumb_5207105_uploaded_image1_1740743979.jpg
,225000.0,Almadies 2,https://images.coinafrique.com/thumb_5249720_uploaded_image1_1742895376.36.jpeg
2.0,180000.0,Yoff,https://images.coinafrique.com/thumb_5249400_uploaded_image1_1742875771.jpg
3.0,40000.0,Saly,https://images.coinafrique.com/thumb_5203192_uploaded_image1_1740517739.jpg
2.0,450000.0,Mamelles,https://images.coinafrique.com/thumb_5232483_uploaded_image1_1741975617.jpg
3.0,45000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5248366_uploaded_image1_1742821937.jpg
2.0,150000.0,Cambérène,https://images.coinafrique.com/thumb_5202422_uploaded_image1_1740483595.jpg
3.0,230000.0,Ouakam,https://images.coinafrique.com/thumb_5202314_uploaded_image1_1740480944.jpg
4.0,350000.0,Ouakam,https://images.coinafrique.com/thumb_5202305_uploaded_image1_1740480240.jpg
4.0,550000.0,Almadies,https://images.coinafrique.com/thumb_5202302_uploaded_image1_1740480110.jpg
3.0,35000000.0,HLM,https://images.coinafrique.com/thumb_5231729_uploaded_image1_1741949371.jpg
4.0,750000.0,Mamelles,https://images.coinafrique.com/thumb_5202263_uploaded_image1_1740478339.jpg
4.0,750000.0,Mamelles,https://images.coinafrique.com/thumb_5201235_uploaded_image1_1740419916.jpg
5.0,800000.0,Mamelles,https://images.coinafrique.com/thumb_5201224_uploaded_image1_1740419618.jpg
3.0,250000.0,Mariste,https://images.coinafrique.com/thumb_5204371_uploaded_image1_1740586689.jpg
4.0,1900000.0,Almadies,https://images.coinafrique.com/thumb_5221686_uploaded_image1_1741451448.jpg
2.0,700000.0,Ngor,https://images.coinafrique.com/thumb_5197049_uploaded_image1_1740163012.jpg
4.0,650000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5195739_uploaded_image1_1740084214.jpg
3.0,119000000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5245580_uploaded_image1_1742666120.jpg
3.0,120000.0,Keur Massar,https://images.coinafrique.com/thumb_5202928_uploaded_image1_1740503549.jpg
3.0,600000.0,Almadies,https://images.coinafrique.com/thumb_5202760_uploaded_image1_1740497273.jpg
3.0,500000.0,Mbao,https://images.coinafrique.com/thumb_5245446_uploaded_image1_1742658110.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5199264_uploaded_image1_1740312306.jpg
1.0,150000.0,Medina,https://images.coinafrique.com/thumb_5195563_uploaded_image1_1740076427.jpg
3.0,150000.0,Rufisque,https://images.coinafrique.com/thumb_5244849_uploaded_image1_1742628775.jpg
4.0,400000.0,Ouakam,https://images.coinafrique.com/thumb_5244793_uploaded_image1_1742625009.jpg
6.0,130000000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5244684_uploaded_image1_1742612907.jpg
3.0,160000.0,Mbao,https://images.coinafrique.com/thumb_5244445_uploaded_image1_1742593100.jpg
3.0,130000.0,Parcelle Assainies,https://images.coinafrique.com/thumb_5244288_uploaded_image1_1742583718.jpg
4.0,400000.0,Yoff,https://images.coinafrique.com/thumb_5198476_uploaded_image1_1740244919.jpg
3.0,147000000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5200818_uploaded_image1_1740405295.jpg
3.0,225000.0,Sicap foire,https://images.coinafrique.com/thumb_5243841_uploaded_image1_1742566397.jpg
5.0,750000.0,Almadies,https://images.coinafrique.com/thumb_5233546_uploaded_image1_1742045980.jpg
4.0,1000000.0,Ngor,https://images.coinafrique.com/thumb_5194680_uploaded_image1_1740047563.jpg
4.0,700000.0,Mamelles,https://images.coinafrique.com/thumb_5202319_uploaded_image1_1740481120.jpg
2.0,300000.0,Dakar,https://images.coinafrique.com/thumb_5194444_uploaded_image1_1740036697.jpg
3.0,400000.0,Dakar,https://images.coinafrique.com/thumb_5194495_uploaded_image1_1740039647.jpg
3.0,200000.0,Ouakam,https://images.coinafrique.com/thumb_5197946_uploaded_image1_1740219228.jpg
5.0,700000.0,Dakar,https://images.coinafrique.com/thumb_5194469_uploaded_image1_1740038134.jpg
2.0,250000.0,Fass,https://images.coinafrique.com/thumb_5194511_uploaded_image1_1740040300.jpg
5.0,700000.0,Point E,https://images.coinafrique.com/thumb_5194523_uploaded_image1_1740041002.jpg
4.0,600000.0,Point E,https://images.coinafrique.com/thumb_5194519_uploaded_image1_1740040813.jpg
4.0,500000.0,Yoff,https://images.coinafrique.com/thumb_5197902_uploaded_image1_1740217434.jpg
4.0,500000.0,Mamelles,https://images.coinafrique.com/thumb_5243265_uploaded_image1_1742547112.jpg
4.0,325000.0,Yoff,https://images.coinafrique.com/thumb_5197713_uploaded_image1_1740210356.jpg
5.0,450000000.0,Almadies,https://images.coinafrique.com/thumb_5242825_uploaded_image1_1742515613.jpg
,200000.0,Diamalaye 1,https://images.coinafrique.com/thumb_5216875_uploaded_image1_1741218818.jpg
4.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5242733_uploaded_image1_1742511177.jpg
5.0,575000.0,Yoff,https://images.coinafrique.com/thumb_5197226_uploaded_image1_1740171194.jpg
3.0,400000.0,Yoff,https://images.coinafrique.com/thumb_5197197_uploaded_image1_1740169698.jpg
4.0,650000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5192331_uploaded_image1_1739921106.jpg
3.0,55000.0,Almadies,https://images.coinafrique.com/thumb_5197006_uploaded_image1_1740160434.jpg
4.0,325000.0,Ngor,https://images.coinafrique.com/thumb_5242283_uploaded_image1_1742487970.jpg
2.0,275000.0,Mamelles,https://images.coinafrique.com/thumb_5242273_uploaded_image1_1742487630.jpg
2.0,750000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5196752_uploaded_image1_1740150338.jpg
4.0,800000.0,Mamelles,https://images.coinafrique.com/thumb_5196570_uploaded_image1_1740142494.jpg
2.0,50000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5205711_uploaded_image1_1740660149.jpg
4.0,670000.0,Mamelles,https://images.coinafrique.com/thumb_5196469_uploaded_image1_1740137561.jpg
3.0,140000.0,Hann Bel-Air,https://images.coinafrique.com/thumb_5241753_uploaded_image1_1742470220.jpg
1.0,150000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5191505_uploaded_image1_1739888948.jpg
3.0,200000.0,Ouakam,https://images.coinafrique.com/thumb_5241658_uploaded_image1_1742466739.jpg
2.0,180000.0,Fass,https://images.coinafrique.com/thumb_5241226_uploaded_image1_1742440403.jpg
3.0,400000.0,Almadies,https://images.coinafrique.com/thumb_5241028_uploaded_image1_1742425672.jpg
4.0,500000.0,Ngor,https://images.coinafrique.com/thumb_5195190_uploaded_image1_1740064025.jpg
4.0,500000.0,Mamelles,https://images.coinafrique.com/thumb_5195148_uploaded_image1_1740062528.jpg
4.0,,Keur Massar,https://images.coinafrique.com/thumb_5195145_uploaded_image1_1740062379.jpg
4.0,1150000.0,Ngor,https://images.coinafrique.com/thumb_5194956_uploaded_image1_1740055079.jpg
3.0,200000.0,Ouakam,https://images.coinafrique.com/thumb_5194921_uploaded_image1_1740054253.jpg
4.0,1600000.0,Fann,https://images.coinafrique.com/thumb_5194792_uploaded_image1_1740050888.jpg
3.0,900000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5194731_uploaded_image1_1740049003.jpg
2.0,200000.0,Yoff,https://images.coinafrique.com/thumb_5190282_uploaded_image1_1739824009.jpg
1.0,150000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5190255_uploaded_image1_1739823528.jpg
3.0,250000.0,Ouest Foire,https://images.coinafrique.com/thumb_5239803_uploaded_image1_1742377700.jpg
2.0,130.0,Dieuppeul-Derklé,https://images.coinafrique.com/thumb_5239580_uploaded_image1_1742365774.jpg
,280000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5239431_uploaded_image1_1742346747.jpg
7.0,1300000.0,Dakar,https://images.coinafrique.com/thumb_5193920_uploaded_image1_1739997492.jpg
4.0,800000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5193578_uploaded_image1_1739984504.jpg
4.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5193534_uploaded_image1_1739983565.jpg
2.0,200000.0,HLM,https://images.coinafrique.com/thumb_5238685_uploaded_image1_1742316523.jpg
5.0,160000000.0,Dakar,https://images.coinafrique.com/thumb_5193344_uploaded_image1_1739978432.jpg
4.0,1650000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5189419_uploaded_image1_1739793957.jpg
4.0,115000000.0,Ngor,https://images.coinafrique.com/thumb_5189370_uploaded_image1_1739792668.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5193171_uploaded_image1_1739971413.jpg
,,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5238245_uploaded_image1_1742301475.jpg
2.0,175000.0,Ouakam,https://images.coinafrique.com/thumb_5237683_uploaded_image1_1742285635.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5191771_uploaded_image1_1739897188.jpg
3.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5191762_uploaded_image1_1739896815.jpg
4.0,500000.0,Mamelles,https://images.coinafrique.com/thumb_5191743_uploaded_image1_1739896315.jpg
4.0,500000.0,Mamelles,https://images.coinafrique.com/thumb_5191748_uploaded_image1_1739896434.jpg
4.0,1900000.0,Almadies,https://images.coinafrique.com/thumb_5191735_uploaded_image1_1739896078.jpg
3.0,230000.0,Ngor,https://images.coinafrique.com/thumb_5236803_uploaded_image1_1742231139.jpg
4.0,150000.0,Fass,https://images.coinafrique.com/thumb_5236495_uploaded_image1_1742221155.jpg
4.0,500000.0,Ouest Foire,https://images.coinafrique.com/thumb_5236303_uploaded_image1_1742215589.jpg
4.0,600000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5188028_uploaded_image1_1739701351.jpg
3.0,300000.0,Dakar,https://images.coinafrique.com/thumb_5236272_uploaded_image1_1742215291.jpg
1.0,180000.0,Fass,https://images.coinafrique.com/thumb_5188013_uploaded_image1_1739700768.jpg
2.0,250000.0,Dakar,https://images.coinafrique.com/thumb_5187998_uploaded_image1_1739699973.jpg
3.0,350000.0,Dakar,https://images.coinafrique.com/thumb_5187992_uploaded_image1_1739699722.jpg
2.0,200000.0,Yoff,https://images.coinafrique.com/thumb_5187927_uploaded_image1_1739695693.jpg
5.0,800000.0,Dakar,https://images.coinafrique.com/thumb_5187932_uploaded_image1_1739696005.jpg
4.0,600000.0,Mamelles,https://images.coinafrique.com/thumb_5236032_uploaded_image1_1742209139.jpg
4.0,600000.0,Dakar,https://images.coinafrique.com/thumb_5235895_uploaded_image1_1742204919.jpg
4.0,250000.0,Dakar,https://images.coinafrique.com/thumb_5235530_uploaded_image1_1742175714.jpg
,250000.0,Ouakam,https://images.coinafrique.com/thumb_5194012_uploaded_image1_1740001772.jpg
2.0,300000.0,Mamelles,https://images.coinafrique.com/thumb_5190112_uploaded_image1_1739817304.jpg
1.0,25000.0,Mamelles,https://images.coinafrique.com/thumb_5189884_uploaded_image1_1739807644.jpg
,45000.0,Mamelles,https://images.coinafrique.com/thumb_5189881_uploaded_image1_1739807476.jpg
2.0,35000.0,Mamelles,https://images.coinafrique.com/thumb_5189874_uploaded_image1_1739807218.jpg
2.0,50000.0,Mamelles,https://images.coinafrique.com/thumb_5189866_uploaded_image1_1739806972.jpg
4.0,2279200.0,Almadies,https://images.coinafrique.com/thumb_5189860_uploaded_image1_1739806872.jpg
3.0,325000.0,Mamelles,https://images.coinafrique.com/thumb_5234706_uploaded_image1_1742128618.jpg
4.0,1000000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5193007_uploaded_image1_1739965636.jpg
1.0,140000.0,Ouest Foire,https://images.coinafrique.com/thumb_5234452_uploaded_image1_1742111383.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5188094_uploaded_image1_1739703615.jpg
3.0,240000.0,Parcelle Assainies,https://images.coinafrique.com/thumb_5183289_uploaded_image1_1739403223.jpg
3.0,750000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5184371_uploaded_image1_1739459790.jpg
4.0,1200000.0,Fann,https://images.coinafrique.com/thumb_5184085_uploaded_image1_1739448332.jpg
4.0,2100000.0,Fann,https://images.coinafrique.com/thumb_5184097_uploaded_image1_1739448755.jpg
4.0,650000.0,Diamniadio,https://images.coinafrique.com/thumb_5231992_uploaded_image1_1741957256.jpg
2.0,125000.0,Dakar,https://images.coinafrique.com/thumb_5231963_uploaded_image1_1741955957.jpg
3.0,300000.0,Almadies,https://images.coinafrique.com/thumb_5231028_uploaded_image1_1741908243.jpg
4.0,1300000.0,Ngor,https://images.coinafrique.com/thumb_5230980_uploaded_image1_1741906810.jpg
4.0,900000.0,Ngor,https://images.coinafrique.com/thumb_5230925_uploaded_image1_1741904748.jpg
1.0,78000000.0,Point E,https://images.coinafrique.com/thumb_5230664_uploaded_image1_1741893258.jpg
3.0,192000000.0,Point E,https://images.coinafrique.com/thumb_5230641_uploaded_image1_1741892088.jpg
3.0,3000000.0,Ouakam,https://images.coinafrique.com/thumb_5186014_uploaded_image1_1739548323.jpg
3.0,300000.0,Ouest Foire,https://images.coinafrique.com/thumb_5185956_uploaded_image1_1739546325.jpg
,3000000.0,Almadies 2,https://images.coinafrique.com/thumb_5185943_uploaded_image1_1739546080.jpg
3.0,500000.0,Almadies,https://images.coinafrique.com/thumb_5185880_uploaded_image1_1739543969.jpg
3.0,,Almadies,https://images.coinafrique.com/thumb_5185826_uploaded_image1_1739542352.jpg
1.0,150000.0,Ouest Foire,https://images.coinafrique.com/thumb_5230173_uploaded_image1_1741873297.jpg
,1300000.0,Point E,https://images.coinafrique.com/thumb_5185483_uploaded_image1_1739527169.jpg
4.0,70000000.0,Rufisque,https://images.coinafrique.com/thumb_5229593_uploaded_image1_1741854982.jpg
2.0,550000.0,Point E,https://images.coinafrique.com/thumb_5229355_uploaded_image1_1741828723.jpg
2.0,100000.0,Pikine,https://images.coinafrique.com/thumb_5229194_uploaded_image1_1741815822.jpg
5.0,140000000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5198598_uploaded_image1_1740251457.jpg
4.0,950000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5184545_uploaded_image1_1739466110.jpg
4.0,350000.0,Mariste,https://images.coinafrique.com/thumb_5202861_uploaded_image1_1740500753.jpg
3.0,400000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5228817_uploaded_image1_1741796884.jpg
3.0,800000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5193382_uploaded_image1_1739980036.jpg
